Id	SkillId	Level	BornMagic[1]	BornMagic[2]	BornMagic[3]	BornMagic[4]	SubSkillId[1]	SubSkillId[2]	SubSkillId[3]	SubSkillId[4]	SubSkillId[5]	SubSkillId[6]	SubSkillId[7]	SubSkillId[8]	SubSkillId[9]	SubSkillId[10]	SubSkillId[11]	SubSkillId[12]	SubSkillId[13]	SubSkillId[14]	SubSkillId[15]	SubSkillId[16]	SubSkillId[17]	SubSkillId[18]	SubSkillId[19]	SubSkillId[20]	SubSkillId[21]	SubSkillId[22]	SubSkillId[23]	SubSkillId[24]	SubSkillId[25]	SubSkillId[26]	SubSkillId[27]	SubSkillId[28]	SubSkillId[29]	SubSkillId[30]	SubMagicId[1]	SubMagicId[2]	SubMagicId[3]	SubMagicId[4]	SubMagicId[5]	SubMagicId[6]	SubMagicId[7]	SubMagicId[8]	SubMagicId[9]	SubMagicId[10]	SubMagicId[11]	SubMagicId[12]	SubMagicId[13]	SubMagicId[14]	SubMagicId[15]	SubMagicId[16]	SubMagicId[17]	SubMagicId[18]	SubMagicId[19]	SubMagicId[20]	SubMagicId[21]	SubMagicId[22]	SubMagicId[23]	SubMagicId[24]	SubMagicId[25]	SubMagicId[26]	SubMagicId[27]	SubMagicId[28]	SubMagicId[29]	SubMagicId[30]	Ability	ResonanceAbility	PlusAbility	SubSkillId[31]	SubSkillId[32]	SubSkillId[33]	SubSkillId[34]	SubSkillId[35]	SubSkillId[36]	SubSkillId[37]	SubSkillId[38]	SubSkillId[39]	SubSkillId[40]	SubSkillId[41]	SubSkillId[42]	SubSkillId[43]	SubSkillId[44]	SubSkillId[45]	SubSkillId[46]	SubSkillId[47]	SubSkillId[48]	SubSkillId[49]	SubSkillId[50]	SubSkillId[51]	SubSkillId[52]	SubSkillId[53]	SubMagicId[31]	SubMagicId[32]	SubMagicId[33]	SubMagicId[34]	SubMagicId[35]	SubMagicId[36]	SubMagicId[37]	SubMagicId[38]	SubMagicId[39]	SubMagicId[40]	SubMagicId[41]	SubMagicId[42]	SubMagicId[43]	SubMagicId[44]	SubMagicId[45]	SubMagicId[46]	SubMagicId[47]	SubMagicId[48]	SubMagicId[49]	SubMagicId[50]	SubMagicId[51]	SubMagicId[52]	SubMagicId[53]	SubMagicId[54]	SubMagicId[55]	SubMagicId[56]	SubMagicId[57]	SubMagicId[58]	SubMagicId[59]	SubMagicId[60]	SubMagicId[61]	SubMagicId[62]	SubMagicId[63]	SubMagicId[64]	SubMagicId[65]	SubMagicId[66]	SubMagicId[67]	SubMagicId[68]	SubMagicId[69]	SubMagicId[70]	SubMagicId[71]	SubMagicId[72]	SubMagicId[73]	SubMagicId[74]	SubMagicId[75]	SubMagicId[76]	SubMagicId[77]	SubMagicId[78]	SubMagicId[79]	SubMagicId[80]	SubMagicId[81]	SubMagicId[82]	SubMagicId[83]	SubMagicId[84]	SubMagicId[85]	SubMagicId[86]	SubMagicId[87]	SubMagicId[88]	SubMagicId[89]	SubMagicId[90]	SubMagicId[91]	SubMagicId[92]	SubMagicId[93]	SubMagicId[94]	SubMagicId[95]	SubMagicId[96]	SubMagicId[97]	SubMagicId[98]	SubMagicId[99]	SubMagicId[100]	SubMagicId[101]	SubMagicId[102]	SubMagicId[103]	SubMagicId[104]	SubMagicId[105]	SubMagicId[106]	SubMagicId[107]	SubMagicId[108]	SubMagicId[109]	SubMagicId[110]	SubMagicId[111]	SubMagicId[112]	SubMagicId[113]	SubMagicId[114]	SubMagicId[115]	SubMagicId[116]	SubMagicId[117]	SubMagicId[118]	SubMagicId[119]	SubMagicId[120]	SubMagicId[121]	SubMagicId[122]	SubMagicId[123]	SubMagicId[124]	SubMagicId[125]	SubMagicId[126]
7736	117311	5					110810	110810	110810	110825																											110820	110821	110822																												20	125	125																																																																																																																							
7737	117311	6					110810	110810	110810	110825																											110820	110821	110822																												25	150	150																																																																																																																							
7738	117311	7					110810	110810	110810	110825																											110820	110821	110822																												30	175	175																																																																																																																							
7739	117311	8					110810	110810	110810	110825																											110820	110821	110822																												35	200	200																																																																																																																							
7740	117311	9					110810	110810	110810	110825																											110820	110821	110822																												40	225	225																																																																																																																							
7741	117311	10					110810	110810	110810	110825																											110820	110821	110822																												45	250	250																																																																																																																							
7742	117311	11					110810	110810	110810	110825																											110820	110821	110822																												52	275	275																																																																																																																							
7743	117311	12					110810	110810	110810	110825																											110820	110821	110822																												60	300	300																																																																																																																							
7744	117311	13					110810	110810	110810	110825																											110820	110821	110822																												67																																																																																																																									
7745	117311	14					110810	110810	110810	110825																											110820	110821	110822																												75																																																																																																																									
7746	117311	15					110810	110810	110810	110825																											110820	110821	110822																												82																																																																																																																									
7747	117311	16					110810	110810	110810	110825																											110820	110821	110822																												90																																																																																																																									
7748	117311	17					110810	110810	110810	110825																											110820	110821	110822																												97																																																																																																																									
7749	117311	18					110810	110810	110810	110825																											110820	110821	110822																												105																																																																																																																									
7750	117311	19					110810	110810	110810	110825																											110820	110821	110822																												110																																																																																																																									
7751	117311	20					110810	110810	110810	110825																											110820	110821	110822																												115																																																																																																																									
7752	117311	21					110810	110810	110810	110825																											110820	110821	110822																												120																																																																																																																									
7753	117311	22					110810	110810	110810	110825																											110820	110821	110822																												125																																																																																																																									
7754	117311	23					110810	110810	110810	110825																											110820	110821	110822																												130																																																																																																																									
7755	117311	24					110810	110810	110810	110825																											110820	110821	110822																												135																																																																																																																									
7756	117311	25					110810	110810	110810	110825																											110820	110821	110822																												140																																																																																																																									
7757	117311	26					110810	110810	110810	110825																											110820	110821	110822																												145																																																																																																																									
7758	117311	27					110810	110810	110810	110825																											110820	110821	110822																												150																																																																																																																									
7759	117311	28					110810	110810	110810	110825																											110820	110821	110822																												155																																																																																																																									
7760	117311	29					110810	110810	110810	110825																											110820	110821	110822																												160																																																																																																																									
7761	117311	30					110810	110810	110810	110825																											110820	110821	110822																												165																																																																																																																									
7762	117311	31					110810	110810	110810	110825																											110820	110821	110822																												170																																																																																																																									
7763	117311	32					110810	110810	110810	110825																											110820	110821	110822																												175																																																																																																																									
7764	117311	33					110810	110810	110810	110825																											110820	110821	110822																												180																																																																																																																									
7765	117311	34					110810	110810	110810	110825																											110820	110821	110822																												185																																																																																																																									
7766	117311	35					110810	110810	110810	110825																											110820	110821	110822																												190																																																																																																																									
7767	117306	1					110813	110813	110813																												110830	110831	110832	110833	110834	110835																										25	25																																																																																																																							
7768	117306	2					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									5	50	50																																																																																																																							
7769	117306	3					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									10	75	75																																																																																																																							
7770	117306	4					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									15	100	100																																																																																																																							
7771	117306	5					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									20	125	125																																																																																																																							
7772	117306	6					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									25	150	150																																																																																																																							
7773	117306	7					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									30	175	175																																																																																																																							
7774	117306	8					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									35	200	200																																																																																																																							
7775	117306	9					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									40	225	225																																																																																																																							
7776	117306	10					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									45	250	250																																																																																																																							
7777	117306	11					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									52	275	275																																																																																																																							
7778	117306	12					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									60	300	300																																																																																																																							
7779	117306	13					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									67																																																																																																																									
7780	117306	14					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									75																																																																																																																									
7781	117306	15					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									82																																																																																																																									
7782	117306	16					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									90																																																																																																																									
7783	117306	17					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									97																																																																																																																									
7784	117306	18					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									105																																																																																																																									
7785	117306	19					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									110																																																																																																																									
7786	117306	20					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									115																																																																																																																									
7787	117306	21					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									120																																																																																																																									
7788	117306	22					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									125																																																																																																																									
7789	117306	23					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									130																																																																																																																									
7790	117306	24					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									135																																																																																																																									
7791	117306	25					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									140																																																																																																																									
7792	117306	26					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									145																																																																																																																									
7793	117306	27					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									150																																																																																																																									
7794	117306	28					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									155																																																																																																																									
7795	117306	29					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									160																																																																																																																									
7796	117306	30					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									165																																																																																																																									
7797	117306	31					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									170																																																																																																																									
7798	117306	32					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									175																																																																																																																									
7799	117306	33					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									180																																																																																																																									
7800	117306	34					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									185																																																																																																																									
7801	117306	35					110813	110813	110813																												110830	110831	110832	110833	110834	110835																									190																																																																																																																									
7802	117316	1					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																		25	25																																																																																																																							
7803	117316	2					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	5	50	50																																																																																																																							
7804	117316	3					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	10	75	75																																																																																																																							
7805	117316	4					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	15	100	100																																																																																																																							
7806	117316	5					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	20	125	125																																																																																																																							
7807	117316	6					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	25	150	150																																																																																																																							
7808	117316	7					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	30	175	175																																																																																																																							
7809	117316	8					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	35	200	200																																																																																																																							
7810	117316	9					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	40	225	225																																																																																																																							
7811	117316	10					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	45	250	250																																																																																																																							
7812	117316	11					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	52	275	275																																																																																																																							
7813	117316	12					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	60	300	300																																																																																																																							
7814	117316	13					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	67																																																																																																																									
7815	117316	14					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	75																																																																																																																									
7816	117316	15					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	82																																																																																																																									
7817	117316	16					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	90																																																																																																																									
7818	117316	17					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	97																																																																																																																									
7819	117316	18					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	105																																																																																																																									
7820	117316	19					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	110																																																																																																																									
7821	117316	20					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	115																																																																																																																									
7822	117316	21					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	120																																																																																																																									
7823	117316	22					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	125																																																																																																																									
7824	117316	23					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	130																																																																																																																									
7825	117316	24					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	135																																																																																																																									
7826	117316	25					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	140																																																																																																																									
7827	117316	26					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	145																																																																																																																									
7828	117316	27					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	150																																																																																																																									
7829	117316	28					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	155																																																																																																																									
7830	117316	29					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	160																																																																																																																									
7831	117316	30					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	165																																																																																																																									
7832	117316	31					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	170																																																																																																																									
7833	117316	32					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	175																																																																																																																									
7834	117316	33					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	180																																																																																																																									
7835	117316	34					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	185																																																																																																																									
7836	117316	35					110801	110802	110803	110804	110805	110806	110831	110832	110826	110827	110828	110829																			110800	110801	110802	110803	110804	110805	110806	110807	110808	110809	110838	110839	110813	110814																	190																																																																																																																									
7837	117317	1					110819																														110850																															25	25																																																																																																																							
7838	117317	2					110819																														110850																														5	50	50																																																																																																																							
7839	117317	3					110819																														110850																														10	75	75																																																																																																																							
7840	117317	4					110819																														110850																														15	100	100																																																																																																																							
7841	117317	5					110819																														110850																														20	125	125																																																																																																																							
7842	117317	6					110819																														110850																														25	150	150																																																																																																																							
7843	117317	7					110819																														110850																														30	175	175																																																																																																																							
7844	117317	8					110819																														110850																														35	200	200																																																																																																																							
7845	117317	9					110819																														110850																														40	225	225																																																																																																																							
7846	117317	10					110819																														110850																														45	250	250																																																																																																																							
7847	117317	11					110819																														110850																														52	275	275																																																																																																																							
7848	117317	12					110819																														110850																														60	300	300																																																																																																																							
7849	117317	13					110819																														110850																														67																																																																																																																									
7850	117317	14					110819																														110850																														75																																																																																																																									
7851	117317	15					110819																														110850																														82																																																																																																																									
7852	117317	16					110819																														110850																														90																																																																																																																									
7853	117317	17					110819																														110850																														97																																																																																																																									
7854	117317	18					110819																														110850																														105																																																																																																																									
7855	117317	19					110819																														110850																														110																																																																																																																									
7856	117317	20					110819																														110850																														115																																																																																																																									
7857	117317	21					110819																														110850																														120																																																																																																																									
7858	117317	22					110819																														110850																														125																																																																																																																									
7859	117317	23					110819																														110850																														130																																																																																																																									
7860	117317	24					110819																														110850																														135																																																																																																																									
7861	117317	25					110819																														110850																														140																																																																																																																									
7862	117317	26					110819																														110850																														145																																																																																																																									
7863	117317	27					110819																														110850																														150																																																																																																																									
7864	117317	28					110819																														110850																														155																																																																																																																									
7865	117317	29					110819																														110850																														160																																																																																																																									
7866	117317	30					110819																														110850																														165																																																																																																																									
7867	117317	31					110819																														110850																														170																																																																																																																									
7868	117317	32					110819																														110850																														175																																																																																																																									
7869	117317	33					110819																														110850																														180																																																																																																																									
7870	117317	34					110819																														110850																														185																																																																																																																									
7871	117317	35					110819																														110850																														190																																																																																																																									
7872	117318	1					110816																														110860																															25	25																																																																																																																							
7873	117318	2					110816																														110860																														5	50	50																																																																																																																							
7874	117318	3					110816																														110860																														10	75	75																																																																																																																							
7875	117318	4					110816																														110860																														15	100	100																																																																																																																							
7876	117318	5					110816																														110860																														20	125	125																																																																																																																							
7877	117318	6					110816																														110860																														25	150	150																																																																																																																							
7878	117318	7					110816																														110860																														30	175	175																																																																																																																							
7879	117318	8					110816																														110860																														35	200	200																																																																																																																							
7880	117318	9					110816																														110860																														40	225	225																																																																																																																							
7881	117318	10					110816																														110860																														45	250	250																																																																																																																							
7882	117318	11					110816																														110860																														52	275	275																																																																																																																							
7883	117318	12					110816																														110860																														60	300	300																																																																																																																							
7884	117318	13					110816																														110860																														67																																																																																																																									
7885	117318	14					110816																														110860																														75																																																																																																																									
7886	117318	15					110816																														110860																														82																																																																																																																									
7887	117318	16					110816																														110860																														90																																																																																																																									
7888	117318	17					110816																														110860																														97																																																																																																																									
7889	117318	18					110816																														110860																														105																																																																																																																									
7890	117318	19					110816																														110860																														110																																																																																																																									
7891	117318	20					110816																														110860																														115																																																																																																																									
7892	117318	21					110816																														110860																														120																																																																																																																									
7893	117318	22					110816																														110860																														125																																																																																																																									
7894	117318	23					110816																														110860																														130																																																																																																																									
7895	117318	24					110816																														110860																														135																																																																																																																									
7896	117318	25					110816																														110860																														140																																																																																																																									
7897	117318	26					110816																														110860																														145																																																																																																																									
7898	117318	27					110816																														110860																														150																																																																																																																									
7899	117318	28					110816																														110860																														155																																																																																																																									
7900	117318	29					110816																														110860																														160																																																																																																																									
7901	117318	30					110816																														110860																														165																																																																																																																									
7902	117318	31					110816																														110860																														170																																																																																																																									
7903	117318	32					110816																														110860																														175																																																																																																																									
7904	117318	33					110816																														110860																														180																																																																																																																									
7905	117318	34					110816																														110860																														185																																																																																																																									
7906	117318	35					110816																														110860																														190																																																																																																																									
7907	117321	1	110840	110841			110833	110834	110830																												110813	110814	110815	110816	110851																											25	25																																																																																																																							
7908	117321	2	110840	110841			110833	110834	110830																												110813	110814	110815	110816	110851																										5	50	50																																																																																																																							
